Channel,LOB,Country,Requester,CR_Lv4,Evaluado,Supervisor,Tenure,QA_Score,Duration,Week
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 228,Supervisor 13,Tenure (De 6 a 12 Meses),0.0,83.0,W20
Phone,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 229,Supervisor 12,Tenure (Mas de 1 año),100.0,63.0,W20
Phone,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 37,Supervisor 14,Tenure (De 30 a 90 días),90.0,9.0,W20
Phone,Delivery,MX,Customer,Cancel the order,Agent 27,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,109.0,W20
Phone,Delivery,MX,Customer,Other business line,Agent 230,Supervisor 11,Tenure (De 6 a 12 Meses),90.0,87.0,W20
Phone,Delivery,MX,Customer,User request order status or delay information,Agent 141,Supervisor 23,Tenure (Mas de 1 año),100.0,62.0,W20
Phone,Delivery,MX,Customer,Wrong order,Agent 11,Supervisor 9,Tenure (De 6 a 12 Meses),90.0,67.0,W20
Phone,Delivery,MX,Customer,Cancel the order,Agent 33,Supervisor 14,Tenure (De 30 a 90 días),100.0,61.0,W20
Phone,Delivery,MX,Customer,Bank card stolen (under antifraud review),Agent 1,Supervisor 1,Tenure (De 3 a 6 Meses),100.0,134.0,W20
Phone,Delivery,CO,Customer,Courier overcharged me,Agent 4,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,11.0,W20
Phone,Delivery,CR,Customer,Invalid contact,Agent 226,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,9.0,W20
Phone,Delivery,CO,Customer,Can't choose card as payment method (under antifraud review),Agent 126,Supervisor 19,Tenure (De 30 a 90 días),100.0,86.0,W20
Phone,Delivery,MX,Customer,Refund status and conditions,Agent 29,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,60.0,W20
Phone,Delivery,CO,Customer,User don't want the order anymore,Agent 27,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,54.0,W20
Phone,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 53,Supervisor 1,Tenure (De 3 a 6 Meses),100.0,66.0,W20
Phone,Delivery,MX,Customer,Order is active but customer already received it,Agent 25,Supervisor 9,Tenure (De 6 a 12 Meses),0.0,61.0,W20
Phone,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 55,Supervisor 11,Tenure (De 6 a 12 Meses),90.0,180.0,W20
Phone,Delivery,CO,Customer,Didi pay balance & top up,Agent 228,Supervisor 13,Tenure (De 6 a 12 Meses),90.0,49.0,W20
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - market place,Agent 21,Supervisor 9,Tenure (De 6 a 12 Meses),0.0,65.0,W20
Phone,Delivery,CO,Customer,User don't want the order anymore,Agent 223,Supervisor 7,Tenure (De 3 a 6 Meses),90.0,57.0,W20
Phone,Delivery,MX,Customer,Damaged order,Agent 48,Supervisor 9,Tenure (De 6 a 12 Meses),90.0,44.0,W20
Phone,Delivery,CO,Customer,Other business line,Agent 231,Supervisor 14,Tenure (De 30 a 90 días),100.0,25.0,W20
Phone,Delivery,MX,Customer,Membership program renewal charge,Agent 42,Supervisor 14,Tenure (De 30 a 90 días),90.0,90.0,W20
Phone,Delivery,MX,Customer,Apply coupon to pay an order(non-af),Agent 42,Supervisor 14,Tenure (De 30 a 90 días),100.0,79.0,W20
Phone,Delivery,MX,Customer,Refund status and conditions,Agent 134,Supervisor 12,Tenure (Mas de 1 año),0.0,67.0,W20
Phone,Delivery,MX,Customer,Cancel the order,Agent 22,Supervisor 11,Tenure (Mas de 1 año),100.0,81.0,W20
Phone,Delivery,MX,Customer,Invalid contact,Agent 14,Supervisor 11,Tenure (Mas de 1 año),100.0,61.0,W20
Phone,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 226,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,64.0,W20
Phone,Delivery,CO,Customer,Refund failed,Agent 31,Supervisor 4,Tenure (De 6 a 12 Meses),90.0,46.0,W20
Phone,Delivery,CO,Customer,Cancel the order,Agent 53,Supervisor 1,Tenure (De 3 a 6 Meses),100.0,48.0,W20
Phone,Delivery,MX,Customer,Cancel the order,Agent 18,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,68.0,W20
Phone,Delivery,MX,Customer,Other business line,Agent 176,Supervisor 23,Tenure (Mas de 1 año),100.0,64.0,W20
Phone,Delivery,MX,Customer,Cannot share my referral promocode (under antifraud review),Agent 23,Supervisor 9,Tenure (De 6 a 12 Meses),90.0,139.0,W20
Phone,Delivery,CO,Customer,Account stolen (under antifraud review),Agent 18,Supervisor 4,Tenure (De 6 a 12 Meses),90.0,34.0,W20
Phone,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 194,Supervisor 24,Tenure (Mas de 1 año),0.0,119.0,W20
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 48,Supervisor 9,Tenure (De 6 a 12 Meses),0.0,61.0,W20
Phone,Delivery,MX,Customer,Cancel the order,Agent 23,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,63.0,W20
Phone,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 32,Supervisor 9,Tenure (De 6 a 12 Meses),90.0,44.0,W20
Phone,Delivery,MX,Customer,Invalid contact,Agent 197,Supervisor 12,Tenure (Mas de 1 año),100.0,102.0,W20
Phone,Delivery,MX,Customer,Modify phone number,Agent 15,Supervisor 12,Tenure (Mas de 1 año),100.0,84.0,W20
Phone,Delivery,MX,Customer,Other business line,Agent 13,Supervisor 10,Tenure (De 30 a 90 días),100.0,146.0,W20
Phone,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 50,Supervisor 7,Tenure (De 6 a 12 Meses),90.0,57.0,W20
Phone,Delivery,MX,Customer,Order is active but customer already received it,Agent 39,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,61.0,W20
Phone,Delivery,CO,Customer,Cannot use my coupon (under antifraud review),Agent 4,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,111.0,W20
Phone,Delivery,CO,Customer,User disagrees with cancellation charge/debt,Agent 112,Supervisor 24,Tenure (Mas de 1 año),100.0,167.0,W20
Phone,Delivery,CO,Customer,Cancel the order,Agent 134,Supervisor 12,Tenure (Mas de 1 año),0.0,111.0,W20
Phone,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 46,Supervisor 15,Tenure (De 6 a 12 Meses),100.0,192.0,W20
Phone,Delivery,MX,Customer,Order appears as completed but customer haven't receive it - full service,Agent 82,Supervisor 11,Tenure (Mas de 1 año),100.0,57.0,W20
Phone,Delivery,MX,Customer,Refund status and conditions,Agent 15,Supervisor 12,Tenure (Mas de 1 año),100.0,17.0,W20
Phone,Delivery,CO,Customer,Membership program benefits,Agent 221,Supervisor 11,Tenure (Mas de 1 año),90.0,104.0,W20
Phone,Delivery,MX,Customer,Cancel the order,Agent 35,Supervisor 1,Tenure (De 6 a 12 Meses),90.0,48.0,W20
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 104,Supervisor 13,Tenure (De 3 a 6 Meses),90.0,652.0,W20
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 174,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,800.0,W20
Live Chat,Delivery,CO,Customer,cannot place cash order (under antifraud review),Agent 101,Supervisor 8,Tenure (De 30 a 90 días),0.0,181.0,W20
Live Chat,Delivery,MX,Customer,Account Stolen (under antifraud review),Agent 232,Supervisor 8,Tenure (De 30 a 90 días),100.0,1333.0,W20
Live Chat,Delivery,CO,Customer,Bank Card Stolen (under antifraud review),Agent 115,Supervisor 14,Tenure (De 30 a 90 días),100.0,911.0,W20
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 175,Supervisor 3,Tenure (Mas de 1 año),100.0,1209.0,W20
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 187,Supervisor 20,New hire,100.0,956.0,W20
Live Chat,Delivery,CO,Customer,Courier overcharged me,Agent 233,Supervisor 8,Tenure (De 30 a 90 días),100.0,641.0,W20
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 169,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,1135.0,W20
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 183,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,571.0,W20
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 210,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,1411.0,W20
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 65,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,598.0,W20
Live Chat,Delivery,CR,Customer,Incomplete order,Agent 167,Supervisor 8,Tenure (De 30 a 90 días),80.0,1253.0,W20
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 169,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,685.0,W20
Live Chat,Delivery,CO,Customer,Inedible order,Agent 115,Supervisor 14,Tenure (De 30 a 90 días),100.0,1005.0,W20
Live Chat,Delivery,CO,Customer,Inedible order,Agent 89,Supervisor 6,Tenure (De 30 a 90 días),100.0,604.0,W20
Live Chat,Delivery,MX,Customer,Inedible order,Agent 115,Supervisor 14,Tenure (De 30 a 90 días),100.0,786.0,W20
Live Chat,Delivery,MX,Customer,Inedible order,Agent 158,Supervisor 16,Tenure (De 30 a 90 días),100.0,953.0,W20
Live Chat,Delivery,CO,Customer,Inedible order,Agent 79,Supervisor 4,Tenure (De 30 a 90 días),100.0,180.0,W20
Live Chat,Delivery,MX,Customer,delete account,Agent 130,Supervisor 8,Tenure (De 30 a 90 días),90.0,839.0,W20
Live Chat,Delivery,CO,Customer,delivery fee information,Agent 191,Supervisor 8,Tenure (De 30 a 90 días),100.0,1083.0,W20
Live Chat,Delivery,CR,Customer,didi pay balance & top up,Agent 215,Supervisor 8,Tenure (De 30 a 90 días),100.0,877.0,W20
Live Chat,Delivery,MX,Customer,membership program benefits,Agent 189,Supervisor 20,New hire,100.0,2797.0,W20
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 119,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,678.0,W20
Live Chat,Delivery,MX,Customer,modify or add address,Agent 80,Supervisor 3,Tenure (De 30 a 90 días),100.0,116.0,W20
Live Chat,Delivery,CO,Customer,modify phone number,Agent 180,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,416.0,W20
Live Chat,Delivery,PE,Customer,modify phone number,Agent 88,Supervisor 6,Tenure (De 30 a 90 días),100.0,572.0,W20
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 170,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,1168.0,W20
Live Chat,Delivery,MX,Customer,other business line,Agent 158,Supervisor 16,Tenure (De 30 a 90 días),100.0,984.0,W20
Live Chat,Delivery,MX,Customer,pick up order at store,Agent 115,Supervisor 14,Tenure (De 30 a 90 días),100.0,489.0,W20
Live Chat,Delivery,MX,Customer,pick up order at store,Agent 131,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,504.0,W20
Live Chat,Delivery,MX,Customer,placing an order information,Agent 85,Supervisor 1,Tenure (De 30 a 90 días),100.0,1154.0,W20
Live Chat,Delivery,MX,Customer,placing an order information,Agent 169,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,568.0,W20
Live Chat,Delivery,PE,Customer,store promotions doubts,Agent 209,Supervisor 13,Tenure (De 30 a 90 días),100.0,467.0,W20
Live Chat,Delivery,MX,Customer,Account Stolen (under antifraud review),Agent 143,Supervisor 15,Tenure (De 30 a 90 días),100.0,1184.0,W20
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 234,Supervisor 8,Tenure (De 30 a 90 días),100.0,1895.0,W20
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,620.0,W20
Live Chat,Delivery,PE,Customer,After sales user fraud (under anti fraud review),Agent 71,Supervisor 4,Tenure (De 30 a 90 días),100.0,1651.0,W20
Live Chat,Delivery,MX,Customer,Bank Card Stolen (under antifraud review),Agent 136,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,1398.0,W20
Live Chat,Delivery,MX,Customer,Bank Card Stolen (under antifraud review),Agent 162,Supervisor 8,Tenure (De 30 a 90 días),100.0,872.0,W20
Live Chat,Delivery,CO,Customer,Can't choose card as payment method (under antifraud review),Agent 143,Supervisor 15,Tenure (De 30 a 90 días),100.0,1147.0,W20
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 61,Supervisor 3,Tenure (De 30 a 90 días),100.0,314.0,W20
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 164,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,1114.0,W20
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 167,Supervisor 8,Tenure (De 30 a 90 días),100.0,1023.0,W20
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 79,Supervisor 4,Tenure (De 30 a 90 días),100.0,191.0,W20
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 13,Supervisor 10,Tenure (De 30 a 90 días),100.0,1669.0,W20
Live Chat,Delivery,PE,Customer,Inedible order,Agent 118,Supervisor 1,Tenure (De 30 a 90 días),100.0,554.0,W20
Live Chat,Delivery,MX,Customer,Inedible order,Agent 167,Supervisor 8,Tenure (De 30 a 90 días),100.0,430.0,W20
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 235,Supervisor 8,Tenure (De 30 a 90 días),100.0,372.0,W20
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 158,Supervisor 16,Tenure (De 30 a 90 días),100.0,38.0,W20
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 79,Supervisor 4,Tenure (De 30 a 90 días),100.0,952.0,W20
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 233,Supervisor 8,Tenure (De 30 a 90 días),100.0,204.0,W20
Live Chat,Delivery,CO,Customer,User disagrees with cancellation charge/debt,Agent 189,Supervisor 20,New hire,100.0,826.0,W20
Live Chat,Delivery,MX,Customer,apply coupon to pay an order(Non-AF),Agent 79,Supervisor 4,Tenure (De 30 a 90 días),100.0,228.0,W20
Live Chat,Delivery,CO,Customer,cancel the order,Agent 116,Supervisor 3,Tenure (De 30 a 90 días),100.0,983.0,W20
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 114,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,908.0,W20
Live Chat,Delivery,CR,Customer,didi pay balance & top up,Agent 64,Supervisor 1,Tenure (De 30 a 90 días),100.0,161.0,W20
Live Chat,Delivery,CO,Customer,membership program benefits,Agent 98,Supervisor 8,Tenure (De 30 a 90 días),100.0,2268.0,W20
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 104,Supervisor 13,Tenure (De 3 a 6 Meses),100.0,748.0,W20
Live Chat,Delivery,MX,Customer,modify payment method,Agent 158,Supervisor 16,Tenure (De 30 a 90 días),90.0,406.0,W20
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 183,Supervisor 3,Tenure (De 6 a 12 Meses),90.0,673.0,W20
Live Chat,Delivery,PE,Customer,order status & delays,Agent 181,Supervisor 15,Tenure (De 30 a 90 días),100.0,484.0,W20
Live Chat,Delivery,MX,Customer,order status & delays,Agent 121,Supervisor 3,Tenure (De 30 a 90 días),100.0,948.0,W20
Live Chat,Delivery,MX,Customer,order status & delays,Agent 116,Supervisor 3,Tenure (De 30 a 90 días),100.0,638.0,W20
Live Chat,Delivery,MX,Customer,pick up order at store,Agent 155,Supervisor 20,New hire,100.0,98.0,W20
Live Chat,Delivery,CO,Customer,placing an order information,Agent 110,Supervisor 3,Tenure (De 30 a 90 días),90.0,726.0,W20
Live Chat,Delivery,MX,Customer,Account Stolen (under antifraud review),Agent 116,Supervisor 3,Tenure (De 30 a 90 días),100.0,736.0,W20
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 115,Supervisor 14,Tenure (De 30 a 90 días),100.0,955.0,W20
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 93,Supervisor 8,Tenure (De 30 a 90 días),100.0,1062.0,W20
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 195,Supervisor 13,Tenure (De 30 a 90 días),100.0,1217.0,W20
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 195,Supervisor 13,Tenure (De 30 a 90 días),100.0,978.0,W20
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 95,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,705.0,W20
Live Chat,Delivery,CR,Customer,Bank Card Stolen (under antifraud review),Agent 65,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,1558.0,W20
Live Chat,Delivery,MX,Customer,Bank Card Stolen (under antifraud review),Agent 127,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,399.0,W20
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 7,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,906.0,W20
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 62,Supervisor 20,New hire,100.0,432.0,W20
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 24,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,953.0,W20
Live Chat,Delivery,CO,Customer,Can't choose card as payment method (under antifraud review),Agent 123,Supervisor 16,Tenure (De 30 a 90 días),100.0,1067.0,W20
Live Chat,Delivery,CO,Customer,Can't choose card as payment method (under antifraud review),Agent 107,Supervisor 1,Tenure (De 3 a 6 Meses),100.0,3017.0,W20
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 102,Supervisor 20,New hire,90.0,781.0,W20
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 236,Supervisor 22,New hire,0.0,1484.0,W20
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 119,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,985.0,W20
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,328.0,W20
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 180,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,1417.0,W20
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 94,Supervisor 13,Tenure (De 30 a 90 días),100.0,784.0,W20
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 191,Supervisor 8,Tenure (De 30 a 90 días),100.0,555.0,W20
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 190,Supervisor 8,Tenure (De 30 a 90 días),100.0,603.0,W20
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 89,Supervisor 6,Tenure (De 30 a 90 días),100.0,788.0,W20
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 103,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,573.0,W20
Live Chat,Delivery,MX,Customer,Inedible order,Agent 214,Supervisor 15,Tenure (De 30 a 90 días),100.0,833.0,W20
Live Chat,Delivery,CO,Customer,Inedible order,Agent 64,Supervisor 1,Tenure (De 30 a 90 días),100.0,422.0,W20
Live Chat,Delivery,MX,Customer,Inedible order,Agent 200,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,1858.0,W20
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 237,Supervisor 20,New hire,80.0,607.0,W20
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 71,Supervisor 4,Tenure (De 30 a 90 días),100.0,1362.0,W20
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 171,Supervisor 20,New hire,0.0,586.0,W20
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 118,Supervisor 1,Tenure (De 30 a 90 días),100.0,185.0,W20
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 182,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,80.0,W20
Live Chat,Delivery,CO,Customer,User disagrees with cancellation charge/debt,Agent 140,Supervisor 20,New hire,100.0,3138.0,W20
Live Chat,Delivery,MX,Customer,User request order status or delay information,Agent 127,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,965.0,W20
Live Chat,Delivery,CO,Customer,apply coupon to pay an order(Non-AF),Agent 62,Supervisor 20,New hire,90.0,777.0,W20
Live Chat,Delivery,CO,Customer,apply coupon to pay an order(Non-AF),Agent 232,Supervisor 8,Tenure (De 30 a 90 días),100.0,387.0,W20
Live Chat,Delivery,PE,Customer,apply coupon to pay an order(Non-AF),Agent 96,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,1185.0,W20
Live Chat,Delivery,PE,Customer,cancel the order,Agent 238,Supervisor 20,New hire,100.0,1442.0,W20
Live Chat,Delivery,MX,Customer,cannot place cash order (under antifraud review),Agent 56,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,607.0,W20
